"taxon_name","wcvp_accepted_id","status","redlistCategory"
"Brexia madagascariensis",2683276,"naturalized","Endangered"
"Brexia madagascariensis",2683276,"naturalized","Least Concern"
"Brexia madagascariensis",2683276,"naturalized","Critically Endangered"
"Brexia madagascariensis",2683276,"naturalized","Near Threatened"
"Muhlenbergia mexicana",425153,"naturalized",NA
"Muhlenbergia microsperma",425163,"naturalized",NA
"Leptospermum morrisonii",111388,"naturalized","Least Concern"
"Crotalaria pumila",2744406,"naturalized","Least Concern"
"Eucalyptus punctata",73725,"naturalized","Least Concern"
"Eucalyptus raveretiana",73769,"naturalized","Near Threatened"
"Zornia reticulata",2470245,"naturalized",NA
"Habenaria rodeiensis",95508,"naturalized",NA
"Adiantum tenerum",3145061,"naturalized",NA
"Vanda tricolor",211560,"naturalized",NA
"Medinilla venosa",3019194,"naturalized",NA
"Sesuvium revolutifolium",2476906,"naturalized",NA
"Grona barbata",3227728,"naturalized","Least Concern"
"Bidens gardneri",3116647,"naturalized",NA
"Dendrobium antennatum",57079,"naturalized","Least Concern"
"Aphelandra aurantiaca",2643454,"naturalized",NA
"Tillandsia balbisiana",268605,"naturalized",NA
"Palisota bracteosa",257298,"naturalized",NA
"Tillandsia bulbosa",268680,"naturalized",NA
"Dianella caerulea",304079,"naturalized",NA
"Tecoma castanifolia",318843,"naturalized","Least Concern"
"Polystachya concreta",162742,"naturalized",NA
"Catha edulis",2705603,"naturalized","Least Concern"
"Podocarpus elatus",380830,"naturalized","Least Concern"
"Melicope elleryana",2510115,"naturalized","Least Concern"
"Dalea emarginata",2756135,"naturalized",NA
"Callitris endlicheri",382352,"naturalized","Least Concern"
"Convolvulus erubescens",484195,"naturalized",NA
"Alphitonia excelsa",2629983,"naturalized","Least Concern"
"Tillandsia fasciculata",268971,"naturalized","Least Concern"
"Atractocarpus fitzalanii",17728,"naturalized","Least Concern"
"Miscanthus floridulus",424594,"naturalized",NA
"Tillandsia gardneri",269039,"naturalized",NA
"Cheniella tenuiflora",3014591,"naturalized",NA
"Platycodon grandiflorus",354641,"naturalized",NA
"Prunus grisea",2959873,"naturalized","Least Concern"
"Heptapleurum heptaphyllum",534476,"naturalized","Least Concern"
"Medinilla heterophylla",3018968,"naturalized",NA
"Dacrycarpus imbricatus",383484,"naturalized","Least Concern"
"Heptapleurum insularum",98402,"naturalized","Least Concern"
"Kalanchoe lateritia",2335844,"naturalized","Least Concern"
"Kalanchoe laxiflora",2335816,"naturalized",NA
"Guzmania lindenii",247565,"naturalized",NA
"Heliconia metallica",248490,"naturalized",NA
"Grewia micrantha",2833216,"naturalized",NA
"Dendrobium mirbelianum",58415,"naturalized","Least Concern"
"Morisonia mollicella",3228641,"naturalized","Vulnerable"
"Morisonia mollicella",3228641,"naturalized","Least Concern"
"Guzmania monostachia",247592,"naturalized",NA
"Alpinia mutica",218920,"naturalized","Least Concern"
"Coleus neochilus",46035,"naturalized",NA
"Pseudalbizzia niopoides",3295085,"naturalized","Least Concern"
"Khaya nyasica",2334984,"naturalized",NA
"Blechnum orientale",3194673,"naturalized",NA
"Oxyspora paniculata",3021623,"naturalized",NA
"Ilex paraguariensis",2861242,"naturalized","Lower Risk/near threatened"
"Pyrrosia piloselloides",3153638,"naturalized",NA
"Piscidia piscipula",2540278,"naturalized","Least Concern"
"Leptospermum polygalifolium",111429,"naturalized",NA
"Tillandsia polystachia",269538,"naturalized",NA
"Homalanthus populneus",99857,"naturalized","Least Concern"
"Coleus prostratus",533236,"naturalized",NA
"Pleiostachya pruinosa",259134,"naturalized",NA
"Tillandsia recurvata",269621,"naturalized",NA
"Cissus repens",2722848,"naturalized",NA
"Dendrobium rhombeum",58918,"naturalized",NA
"Werauhia sanguinolenta",272340,"naturalized",NA
"Bruguiera sexangula",2684052,"naturalized","Least Concern"
"Fitchia speciosa",3117779,"naturalized","Least Concern"
"Licuala spinosa",112265,"naturalized","Least Concern"
"Tillandsia stricta",269804,"naturalized",NA
"Platycerium superbum",3153582,"naturalized",NA
"Rhus taitensis",2423578,"naturalized","Least Concern"
"Stromanthe tonckat",267368,"naturalized",NA
"Gomphrena vermicularis",2829495,"naturalized",NA
"Brachyelytrum aristosum",399816,"naturalized",NA
"Heterotheca canescens",3104331,"naturalized",NA
"Montia chamissoi",2509003,"naturalized","Least Concern"
"Ipomoea cristulata",480267,"naturalized",NA
"Krigia dandelion",3063414,"naturalized",NA
"Amphiachyris dracunculoides",3101859,"naturalized",NA
"Spermolepis inermis",2479658,"naturalized",NA
"Lathyrus japonicus",2350767,"naturalized","Least Concern"
"Aristida ramosissima",395092,"naturalized",NA
"Acer rubrum",2616329,"naturalized","Least Concern"
"Ambrosia tomentosa",3119552,"naturalized",NA
"Artemisia tridentata",2922600,"naturalized","Least Concern"
"Rumex venosus",2424470,"naturalized",NA
"Silene virginica",2487809,"naturalized",NA
"Callirhoe alcaeoides",2692663,"naturalized",NA
"Muhlenbergia multiflora",462108,"naturalized",NA
"Eriogonum inerme",2796097,"naturalized",NA
"Acer macrophyllum",2615900,"naturalized","Least Concern"
"Polygonum polycnemoides",2573795,"naturalized",NA
"Oxytropis glabra",2398111,"naturalized",NA
"Astragalus agrestis",2657249,"naturalized",NA
"Eriogonum annuum",2795609,"naturalized",NA
"Lobelia appendiculata",352013,"naturalized",NA
"Oxydendrum arboreum",2387656,"naturalized","Least Concern"
"Atriplex argentea",2665052,"naturalized",NA
"Rhamnus arguta",2525762,"naturalized",NA
"Vernonia arkansana",3052428,"naturalized",NA
"Hesperostipa comata",418659,"naturalized",NA
"Phacelia congesta",2530100,"naturalized",NA
"Phyla cuneifolia",153208,"naturalized",NA
"Mentzelia decapetala",2368768,"naturalized",NA
"Veronica dillenii",2453906,"naturalized",NA
"Carex duriuscula",226218,"naturalized",NA
"Dalea enneandra",2756140,"naturalized",NA
"Cyperus filicinus",236616,"naturalized",NA
"Cirsium flodmanii",3041761,"naturalized",NA
"Linum floridanum",2347509,"naturalized",NA
"Geocarpon glabrum",3291422,"naturalized",NA
"Aristida glauca",394677,"naturalized",NA
"Physaria gracilis",2411835,"naturalized",NA
"Lactuca graminifolia",3061819,"naturalized",NA
"Collinsia heterophylla",2731105,"naturalized",NA
"Carex heterostachya",227303,"naturalized",NA
"Rhamnus japonica",2525852,"naturalized",NA
"Aristida lanosa",394794,"naturalized",NA
"Tidestromia lanuginosa",2435379,"naturalized",NA
"Croton lindheimerianus",50368,"naturalized",NA
"Thelesperma megapotamicum",3117745,"naturalized",NA
"Pelecyphora missouriensis",3294950,"naturalized","Least Concern"
"Mentzelia nuda",2375386,"naturalized",NA
"Evolvulus nuttallianus",486135,"naturalized",NA
"Hopia obtusa",450837,"naturalized",NA
"Verbena peruviana",212573,"naturalized",NA
"Delphinium pubescens",2760280,"naturalized",NA
"Physalis pumila",2549640,"naturalized",NA
"Liatris punctata",3131115,"naturalized",NA
"Pinus pungens",380272,"naturalized","Least Concern"
"Linum rigidum",2347230,"naturalized",NA
"Echinacea simulata",3124619,"naturalized",NA
"Asclepias speciosa",501398,"naturalized",NA
"Amsinckia spectabilis",2635140,"naturalized",NA
"Magnolia stellata",117853,"naturalized","Endangered"
"Tridens strictus",447242,"naturalized",NA
"Machaeranthera tanacetifolia",3102493,"naturalized",NA
"Rorippa tenerrima",2417197,"naturalized",NA
"Prunus triloba",2962263,"naturalized",NA
"Iris variegata",322538,"naturalized",NA
"Heterotheca villosa",3104454,"naturalized",NA
"Nassella viridula",425602,"naturalized",NA
"Pyrrhopappus carolinianus",3063581,"naturalized",NA
"Artemisia carruthii",3107899,"naturalized",NA
"Silene chlorantha",2485607,"naturalized",NA
"Sorghastrum elliottii",443190,"naturalized",NA
"Medicago hybrida",2368429,"naturalized",NA
"Cleome jamesii",3221068,"naturalized",NA
"Lygodesmia juncea",3063626,"naturalized",NA
"Triodanis leptocarpa",356952,"naturalized",NA
"Croton lindheimeri",50367,"naturalized",NA
"Coreopsis major",3117396,"naturalized",NA
"Croton monanthogynus",50591,"naturalized",NA
"Acalypha persimilis",1015,"naturalized",NA
"Acer pensylvanicum",2616210,"naturalized","Least Concern"
"Nemophila phacelioides",2378727,"naturalized",NA
"Pinus resinosa",380302,"naturalized","Least Concern"
"Eucommia ulmoides",514395,"naturalized","Vulnerable"
"Mentzelia albescens",3004637,"naturalized",NA
"Muhlenbergia alopecuroides",458407,"naturalized",NA
"Phaseolus angustissimus",2537632,"naturalized","Least Concern"
"Viola canina",2463879,"naturalized",NA
"Viola elatior",2460312,"naturalized",NA
"Taxodium distichum",378596,"naturalized","Least Concern"
"Sphaeralcea fendleri",2601926,"naturalized",NA
"Tricyrtis hirta",290589,"naturalized",NA
"Chilopsis linearis",320433,"naturalized","Least Concern"
"Stellaria longifolia",2481944,"naturalized",NA
"Viola mandshurica",2460452,"naturalized",NA
"Eriocoma robusta",534133,"naturalized",NA
"Viola striata",2461493,"naturalized",NA
"Melica aristata",423424,"naturalized",NA
"Cyperus croceus",236201,"naturalized","Least Concern"
"Sida elliottii",2595562,"naturalized",NA
"Agrostis exarata",389557,"naturalized",NA
"Petasites frigidus",2928904,"naturalized","Least Concern"
"Phacelia hirsuta",2530647,"naturalized",NA
"Cleome iberica",2727372,"naturalized",NA
"Larix laricina",379072,"naturalized","Least Concern"
"Cotinus obovatus",2740014,"naturalized","Least Concern"
"Lathyrus ochroleucus",2350651,"naturalized",NA
"Cleome ornithopodioides",2727480,"naturalized",NA
"Pinus serotina",379991,"naturalized","Least Concern"
"Tridens albescens",447204,"naturalized",NA
"Vigna angularis",2451467,"naturalized","Least Concern"
"Persicaria arifolia",2571960,"naturalized","Least Concern"
"Lycianthes repens",2496274,"naturalized",NA
"Eriocaulon benthamii",243510,"naturalized",NA
"Fraxinus berlandieriana",369564,"naturalized","Least Concern"
"Amaranthus cannabinus",2632743,"naturalized",NA
"Cyrtomium caryotideum",3151690,"naturalized",NA
"Phacelia dubia",2530535,"naturalized",NA
"Bradburia hirtella",3104295,"naturalized",NA
"Pilea involucrata",2608234,"naturalized",NA
"Lysimachia japonica",2493149,"naturalized",NA
"Lepidium lasiocarpum",2337984,"naturalized",NA
"Sarracenia leucophylla",2582926,"naturalized","Vulnerable"
"Linum lewisii",2347174,"naturalized",NA
"Persicaria meisneriana",2572675,"naturalized",NA
"Scutellaria nervosa",189403,"naturalized",NA
"Dyschoriste oblongifolia",2779741,"naturalized",NA
"Asclepias oenotheroides",501232,"naturalized",NA
"Cyperus prolixus",238117,"naturalized","Critically Endangered"
"Amphibromus scabrivalvis",391676,"naturalized",NA
"Richardia tricocca",178506,"naturalized",NA
"Galium trifidum",87745,"naturalized","Least Concern"
"Spiraea virginiana",2993877,"naturalized","Endangered"
"Ampelopsis aconitifolia",2634452,"naturalized",NA
"Frasera albicaulis",2814324,"naturalized",NA
"Prunus umbellata",2962287,"naturalized","Least Concern"
"Alniaria alnifolia",3243120,"naturalized","Least Concern"
"Cirsium altissimum",3041309,"naturalized",NA
"Cryptantha ambigua",2745398,"naturalized",NA
"Actinidia arguta",2620609,"naturalized",NA
"Rhus aromatica",2420828,"naturalized",NA
"Lycopus asper",115893,"naturalized","Least Concern"
"Corydalis aurea",2738462,"naturalized",NA
"Penstemon barbatus",2550043,"naturalized",NA
"Phacelia brachyloba",2530081,"naturalized",NA
"Baptisia bracteata",2669499,"naturalized",NA
"Tradescantia bracteata",270190,"naturalized",NA
"Diplacus brevipes",3001010,"naturalized",NA
"Carex brunnea",225167,"naturalized",NA
"Lasthenia californica",3126048,"naturalized",NA
"Camissonia campestris",2695012,"naturalized",NA
"Cercis canadensis",2711403,"naturalized","Least Concern"
"Selinum carvifolia",2479118,"naturalized",NA
"Erodium ciconium",2798179,"naturalized",NA
"Symphyotrichum ciliolatum",3102768,"naturalized",NA
"Hydrangea cinerea",2855637,"naturalized",NA
"Astragalus contortuplicatus",2658579,"naturalized",NA
"Echium creticum",2784058,"naturalized",NA
"Dysphania cristata",2780230,"naturalized",NA
"Iris cristata",321726,"naturalized",NA
"Gentiana cruciata",2820327,"naturalized",NA
"Napaea dioica",2383741,"naturalized",NA
"Medicago disciformis",2368234,"naturalized",NA
"Phacelia distans",2530530,"naturalized",NA
"Microseris douglasii",3063458,"naturalized",NA
"Phyllostachys dulcis",434115,"naturalized",NA
"Amsinckia eastwoodiae",2634964,"naturalized",NA
"Agrostis elliottiana",389540,"naturalized",NA
"Delphinium exaltatum",2759755,"naturalized",NA
"Muhlenbergia expansa",425061,"naturalized",NA
"Deinandra fasciculata",3126418,"naturalized",NA
"Vernonia fasciculata",3053118,"naturalized",NA
"Shortia galacifolia",2592139,"naturalized",NA
"Chaenactis glabriuscula",3119315,"naturalized",NA
"Vernonia glauca",3053012,"naturalized",NA
"Rorippa globosa",2417266,"naturalized",NA
"Tropidocarpum gracile",2432070,"naturalized",NA
"Vinca herbacea",213157,"naturalized",NA
"Ceanothus herbaceus",2706739,"naturalized",NA
"Ripariosida hermaphrodita",3225186,"naturalized",NA
"Polygonatum latifolium",283990,"naturalized",NA
"Ampelopsis humulifolia",2634535,"naturalized",NA
"Gilia interior",2825604,"naturalized",NA
"Cercidiphyllum japonicum",37218,"naturalized","Least Concern"
"Aristolochia kaempferi",2651526,"naturalized",NA
"Erodium laciniatum",2798298,"naturalized",NA
"Carex laevigata",227874,"naturalized",NA
"Campanula lanata",364995,"naturalized","Data Deficient"
"Nicotiana langsdorffii",3000412,"naturalized",NA
"Lithospermum latifolium",2343307,"naturalized",NA
"Navarretia leucocephala",2381946,"naturalized","Least Concern"
"Sphaeralcea mendocina",2602034,"naturalized",NA
"Euphrasia micrantha",2804223,"naturalized",NA
"Polemonium micranthum",2565798,"naturalized",NA
"Lasthenia minor",3126113,"naturalized",NA
"Phacelia minor",2530351,"naturalized",NA
"Rhododendron minus",2418655,"naturalized",NA
"Vernonia missurica",3053359,"naturalized",NA
"Triraphis mollis",447609,"naturalized",NA
"Perezia multiflora",3037494,"naturalized",NA
"Heliomeris multiflora",3122762,"naturalized",NA
"Berteroa mutabilis",2675161,"naturalized",NA
"Chelone obliqua",2716829,"naturalized",NA
"Androsace occidentalis",2637675,"naturalized",NA
"Helianthus occidentalis",3120775,"naturalized",NA
"Rumex occidentalis",2424632,"naturalized","Least Concern"
"Mentzelia oligosperma",2375396,"naturalized",NA
"Phlox ovata",2566040,"naturalized",NA
"Peucedanum palustre",2403630,"naturalized",NA
"Cosmos parviflorus",3117566,"naturalized",NA
"Heterosperma pinnatum",3117698,"naturalized",NA
"Layia platyglossa",3126308,"naturalized",NA
"Cyperus pseudovegetus",238150,"naturalized",NA
"Castanea pumila",35028,"naturalized","Least Concern"
"Chorizanthe pungens",2719619,"naturalized",NA
"Nicotiana quadrivalvis",2382303,"naturalized",NA
"Plagiobothrys reticulatus",2413168,"naturalized",NA
"Pentanema salicinum",3217697,"naturalized",NA
"Oxybasis salina",3236685,"naturalized",NA
"Sacciolepis striata",440157,"naturalized",NA
"Pseudabutilon pedunculatum",2554502,"naturalized",NA
"Hasteola suaveolens",3080068,"naturalized",NA
"Bidens tenuisecta",3117141,"naturalized",NA
"Achillea tomentosa",2909026,"naturalized",NA
"Aristolochia tomentosa",2651962,"naturalized",NA
"Plagiobothrys trachycarpus",2413204,"naturalized",NA
"Gillenia trifoliata",2949652,"naturalized",NA
"Galax urceolata",2816164,"naturalized",NA
"Rhododendron vaseyi",2427649,"naturalized","Least Concern"
"Mertensia virginica",2357629,"naturalized",NA
"Chionanthus virginicus",367561,"naturalized","Least Concern"
"Cymophora accedens",3124842,"naturalized",NA
"Cyperus acuminatus",235521,"naturalized",NA
"Ulmus alata",2450008,"naturalized","Least Concern"
"Sanvitalia angustifolia",3124670,"naturalized",NA
"Sphaeralcea angustifolia",2601938,"naturalized",NA
"Coreopsis auriculata",3117013,"naturalized",NA
"Urtica ballotifolia",2448519,"naturalized",NA
"Senna bauhinioides",2590671,"naturalized",NA
"Crotalaria angulata",2743242,"naturalized",NA
"Phytolacca bogotensis",2562784,"naturalized",NA
"Dalea brachystachya",2756046,"naturalized",NA
"Orthocarpus bracteosus",2396108,"naturalized",NA
"Erianthus brevibarbis",413648,"naturalized",NA
"Muhlenbergia bushii",424991,"naturalized",NA
"Frangula caroliniana",2814059,"naturalized","Least Concern"
"Dalea carthagenensis",2756067,"naturalized",NA
"Dalea floridana",3227397,"naturalized",NA
"Blastania cerasiformis",2677142,"naturalized",NA
"Ajuga chamaepitys",5197,"naturalized",NA
"Vachellia constricta",2471580,"naturalized","Least Concern"
"Cardiocrinum cordatum",301918,"naturalized",NA
"Coronilla cretica",2737943,"naturalized",NA
"Cuscuta cuspidata",485498,"naturalized",NA
"Polygonum douglasii",2574428,"naturalized",NA
"Atriplex elegans",2665242,"naturalized",NA
"Evolvulus filipes",486057,"naturalized",NA
"Mollugo flavescens",2505423,"naturalized","Least Concern"
"Lathyrus fulvus",3226234,"naturalized",NA
"Muhlenbergia glabrifloris",425088,"naturalized",NA
"Medicago heldreichii",2368271,"naturalized",NA
"Nama hispida",2379369,"naturalized",NA
"Teucrium laciniatum",203024,"naturalized",NA
"Asclepias linearis",501069,"naturalized",NA
"Solidago missouriensis",3101615,"naturalized",NA
"Nicotiana obtusifolia",2382210,"naturalized",NA
"Hermbstaedtia odorata",2846786,"naturalized",NA
"Vicia peregrina",2452680,"naturalized","Least Concern"
"Dysphania plantaginella",2780240,"naturalized",NA
"Jaltomata procumbens",2331938,"naturalized",NA
"Pachysandra procumbens",2868088,"naturalized",NA
